"Coin","CurrentPrice","Time","DailyGain","DailyRating","DailyPosition","DailyVolume","60.0.Gain","60.0.Rating","60.0.Position","60.0.Volume","60.1.Gain","60.1.Rating","60.1.Position","60.1.Volume","60.Trajectory","60.VolumeIncrease","60.VolumePercent","3600.0.Gain","3600.0.Rating","3600.0.Position","3600.0.Volume","3600.1.Gain","3600.1.Rating","3600.1.Position","3600.1.Volume","3600.Trajectory","3600.VolumeIncrease","3600.VolumePercent","0.HourTrajectory","1.HourTrajectory","86400.0.Gain","86400.0.Rating","86400.0.Position","86400.0.Volume","86400.1.Gain","86400.1.Rating","86400.1.Position","86400.1.Volume","86400.Trajectory","86400.VolumeIncrease","86400.VolumePercent","0.DayTrajectory","1.DayTrajectory"
"MIR-USD","4.843","6/3/2021 7:31:57 AM","0.9967","0.5","Middle","682843.19","1.0002","0.0002","Top","202.48","1","0","Bottom","22","0.0002","9.2036","0.0003","0.9959","0.1781","Middle","19630.82","0.9963","0.1729","Middle","40237.7","-0.0004","0.4879","0.0287","-0.0004","-0.0037","0.9888","0.5","Middle","331363.7","1.0232","1.8315","Middle","478589.78","-0.0344","0.6924","0.4853","-0.0039","-0.0232"
"MATIC-USD","1.8189","6/3/2021 7:31:59 AM","1.0071","0.8158","Middle","77522707.8","0.9998","0","Bottom","7790.5","0.9998","0","Bottom","8068.3","0.0000","0.9656","0.0001","0.9926","0.04","Middle","1740357.3","1.0098","0.4467","Middle","2385707.9","-0.0172","0.7295","0.0224","-0.0172","0.0100","1.0102","0.7831","Middle","34722796.1","0.9859","0.5556","Middle","87008594.1","0.0243","0.3991","0.4479","0.0100","0.0139"
"RLC-USD","5.357","6/3/2021 7:32:01 AM","0.9983","0.5731","Middle","1999624.35","1.0006","0.0006","Top","924.13","0.9987","0.0367","Middle","46.37","0.0019","19.9295","0.0005","0.9902","0.1","Middle","63701.11","1.0090","0.6","Middle","83479.64","-0.0188","0.7631","0.0319","-0.0188","0.0103","1.0192","0.556","Middle","1038051.34","0.9869","0.6905","Middle","3086320.5","0.0323","0.3363","0.5191","0.0084","0.0118"
"UMA-USD","15.274","6/3/2021 7:32:03 AM","1.0731","26.6038","Middle","206669.019","0.9965","0","Bottom","1525.254","1.0199","17.7059","Middle","3058.309","-0.0234","0.4987","0.0074","1.0429","10.4091","Middle","13432.461","1.0010","0.3285","Middle","4136.77","0.0419","3.2471","0.0650","0.0419","-0.0189","1.0848","16.0116","Middle","104336.21","1.0236","0.6744","Middle","208602.371","0.0612","0.5002","0.5048","0.0045","-0.0037"
"FORTH-USD","22.168","6/3/2021 7:32:06 AM","1.0098","0.8100","Middle","158189.109","0.9976","0","Bottom","7.447","1.0019","0.0564","Middle","213.189","-0.0043","0.0349","0.0000","1.0006","0.0574","Middle","1784.044","1.0055","0.3205","Middle","4489.802","-0.0049","0.3974","0.0113","-0.0049","0.0036","1.0121","0.6919","Middle","86620.446","0.9979","0.3880","Middle","128210.64","0.0142","0.6756","0.5476","0.0079","0.0040"
"MANA-USD","0.88","6/3/2021 7:32:08 AM","1.0244","1.6","Middle","7001887.92","1","0","Bottom","1111.58","1.0011","0.04","Middle","30484.7","-0.0011","0.0365","0.0002","0.9921","0.1667","Middle","99494.1","1.0183","1.4375","Middle","226387.21","-0.0262","0.4395","0.0142","-0.0262","0.0172","1.0292","1.7083","Middle","3387985.51","1.0337","1.0426","Middle","6841925.16","-0.0045","0.4952","0.4839","0.0183","-0.0326"
"NMR-USD","50.5655","6/3/2021 7:32:10 AM","1.0201","0.6043","Middle","180636.869","0.9995","0","Bottom","1.181","1.0010","0.0143","Middle","401.717","-0.0015","0.0029","0.0000","0.9792","0.0056","Middle","5848.729","1.0164","0.5028","Middle","2917.281","-0.0372","2.0049","0.0324","-0.0372","0.0154","1.0259","0.4695","Middle","145908.037","1.0015","0.1785","Middle","74857.602","0.0244","1.9491","0.8077","0.0169","-0.0005"
"ICP-USD","111.371","6/3/2021 7:32:14 AM","1.0548","1.3259","Middle","442807.651","0.9987","0.0022","Middle","47.543","0.9953","0","Bottom","453.8688","0.0034","0.1048","0.0001","0.9909","0.0144","Middle","9469.3241","1.0078","0.6325","Middle","20545.688","-0.0169","0.4609","0.0214","-0.0169","0.0125","1.0269","1.0468","Middle","191748.6406","1.0029","0.6905","Middle","481204.9182","0.0240","0.3985","0.4330","0.0091","-0.0076"
"SNX-USD","13.4297","6/3/2021 7:32:16 AM","1.0198","1.2787","Middle","480630.425","0.9994","0","Bottom","13.867","0.9988","0.0032","Middle","139.403","0.0006","0.0995","0.0000","0.9903","0","Bottom","5833.556","1.0066","0.4049","Middle","14564.472","-0.0163","0.4005","0.0121","-0.0163","0.0078","1.0452","1.1303","Middle","312681.996","1.0085","0.5308","Middle","393319.216","0.0367","0.7950","0.6506","0.0072","-0.0097"
"NKN-USD","0.3928","6/3/2021 7:32:20 AM","0.9975","0.8392","Middle","14767120","0.9992","0","Bottom","56139.6","0.9962","0","Bottom","17752.9","0.0030","3.1623","0.0038","0.9837","0","Bottom","377786.1","1.0053","0.3646","Middle","608731.9","-0.0216","0.6206","0.0256","-0.0216","0.0091","1.0425","0.8249","Middle","9127960","1.0027","0.3452","Middle","16644292.8","0.0398","0.5484","0.6181","0.0061","-0.0065"
"STORJ-USD","1.1805","6/3/2021 7:32:22 AM","1.0457","0.7280","Middle","9392672.7","0.9970","0","Bottom","1669.11","0.9965","0","Bottom","1121.89","0.0005","1.4878","0.0002","0.9903","0.0012","Middle","98105.46","1.0103","0.0208","Top","357717.26","-0.0200","0.2743","0.0104","-0.0200","0.0138","0.9878","0.4095","Middle","3644174.27","1.1262","2.0240","Middle","14615579.01","-0.1384","0.2493","0.3880","0.0133","-0.1297"
"LRC-USD","0.3923","6/3/2021 7:32:24 AM","1.0119","1.0247","Middle","18056288.618133","0.9977","0","Bottom","165.815508","1.0023","0.0023","Top","3044.957806","-0.0046","0.0545","0.0000","0.9926","0.0058","Middle","165226.258699","1.0043","0.0221","Top","662746.679275","-0.0117","0.2493","0.0092","-0.0117","0.0020","1.0276","0.8960","Middle","9950726.308214","1.0160","0.7528","Middle","22178064.520571","0.0116","0.4487","0.5511","0.0066","-0.0137"
"BAT-USD","0.828","6/3/2021 7:32:26 AM","0.9916","1.8636","Middle","5700015.63","1","0","Bottom","3929.17","0.9976","0.0833","Middle","4575.75","0.0024","0.8587","0.0007","0.9880","0","Bottom","85172.63","1.0109","0.0252","Top","192158.41","-0.0229","0.4432","0.0149","-0.0229","0.0133","1.0376","1.8636","Middle","2153386.68","1.0683","1.2692","Middle","6430697.28","-0.0307","0.3349","0.3778","0.0109","-0.0707"
"ALGO-USD","1.058","6/3/2021 7:32:28 AM","1.1305","3.4235","Middle","47564552","0.9963","0","Bottom","5100","0.9955","0","Bottom","7106","0.0008","0.7177","0.0001","1.0028","0.1879","Middle","533747","1.0064","0.4708","Middle","1712062","-0.0036","0.3118","0.0112","-0.0036","0.0109","1.0402","1.6845","Middle","17753350","1.1390","1.9547","Middle","36298281","-0.0988","0.4891","0.3732","0.0101","-0.1435"
"CGLD-USD","3.4884","6/3/2021 7:32:30 AM","0.9987","0.2462","Middle","1445880.5","1.0001","0.0001","Top","17.85","0.9964","0.0004","Middle","458.61","0.0037","0.0389","0.0000","0.9952","0.0484","Middle","7477.05","1.0027","0.2","Middle","28979.12","-0.0075","0.2580","0.0052","-0.0075","0.0063","1.0004","0.1333","Middle","465170.85","1.0230","0.8460","Middle","1562128.81","-0.0226","0.2978","0.3217","0.0026","-0.0266"
"LTC-USD","191.56","6/3/2021 7:32:32 AM","1.0308","1.5597","Middle","289517.16303894","0.9986","0","Bottom","139.42069508","1.0008","0.0014","Top","482.32863646","-0.0022","0.2891","0.0005","0.9906","0.1344","Middle","5791.85298102","1.0074","0.8413","Middle","12307.37766044","-0.0168","0.4706","0.0200","-0.0168","0.0066","1.0257","1.7584","Middle","166689.31208147","1.0233","0.8558","Middle","281546.76040403","0.0024","0.5920","0.5757","0.0088","-0.0225"
"TRB-USD","71.145","6/3/2021 7:32:34 AM","1.1201","1.9251","Middle","136534.602","0.9963","0.0246","Middle","38.823","1.0021","0.0021","Top","6.264","-0.0058","6.1978","0.0003","0.9664","0.0501","Middle","3616.346","1.0358","1.3957","Middle","4913.498","-0.0694","0.7360","0.0265","-0.0694","0.0337","1.1017","1.7975","Middle","74249.588","1.0830","0.5542","Middle","102439.405","0.0187","0.7248","0.5438","0.0395","-0.0809"
"BNT-USD","4.8452","6/3/2021 7:59:34 AM","1.0212","1.5607","Middle","334052.184187","0.9993","0","Bottom","140.584242","1.0002","0.0004","Top","175","-0.0009","0.8033","0.0004","0.9885","0.2557","Middle","17912.173176","1.0108","0.0206","Top","20206.164934","-0.0223","0.8865","0.0536","-0.0223","0.0106","1.0308","1.5607","Middle","164232.511813","1.0124","0.6601","Middle","334676.793068","0.0184","0.4907","0.4916","0.0115","-0.0122"
"SUSHI-USD","12.817","6/3/2021 7:59:36 AM","1.0353","0.8302","Middle","1015889.09","1","0","Bottom","38.9","1.0003","0.0009","Top","135.65","-0.0003","0.2868","0.0000","0.9766","0.1416","Middle","58026.34","1.0053","0.6364","Middle","36097","-0.0287","1.6075","0.0571","-0.0287","0.0050","1.0223","0.8064","Middle","568623.21","1.0384","0.9226","Middle","964945.04","-0.0161","0.5893","0.5597","0.0053","-0.0381"
"KNC-USD","2.6","6/3/2021 7:59:41 AM","1.0238","0.4011","Middle","19410635.8","1.0006","0.0012","Top","571.6","1.0005","0.0102","Middle","2403.7","0.0001","0.2378","0.0000","1.0190","0.1164","Middle","363406.5","1.0098","0.0542","Middle","263998.9","0.0092","1.3765","0.0187","0.0092","0.0093","0.9655","0.1616","Middle","5671220.9","1.1372","1.3841","Middle","25152068","-0.1717","0.2255","0.2922","0.0092","-0.1367"
"NKN-USD","0.3888","6/3/2021 7:59:46 AM","0.9873","0.5898","Middle","16006547.2","0.9992","0.0033","Middle","4360.5","0.9985","0.0068","Middle","326.6","0.0007","13.3512","0.0003","0.9727","0.0399","Middle","1565434.2","1.0053","0.3646","Middle","608731.9","-0.0326","2.5716","0.0978","-0.0326","0.0068","1.0308","0.5581","Middle","10315608.1","1.0027","0.3452","Middle","16644292.8","0.0281","0.6198","0.6445","0.0061","-0.0042"
"OXT-USD","0.4085","6/3/2021 8:00:01 AM","1.0157","0.6071","Middle","9048828","0.9995","0.0071","Middle","137","1.0002","0.0007","Top","2024","-0.0007","0.0677","0.0000","0.9896","0.1357","Middle","369210","1.0039","0.4898","Middle","283483","-0.0143","1.3024","0.0408","-0.0143","0.0037","1.0139","0.6071","Middle","4297216","1.0210","0.6443","Middle","8277180","-0.0071","0.5192","0.4749","0.0044","-0.0208"
"ICP-USD","110.304","6/3/2021 8:00:20 AM","1.0447","0.9085","Middle","456831.9791","1.0004","0.0010","Top","61.6396","1.0029","0.0682","Middle","1029.0022","-0.0025","0.0599","0.0001","1.0004","0.0010","Top","61.6396","0.9889","0.2930","Middle","23538.1311","0.0115","0.0026","0.0001","0.0115","-0.0140","1.0255","0.9910","Middle","205879.0872","1.0029","0.6905","Middle","481204.9182","0.0226","0.4278","0.4507","-0.0115","0.0000"
"MATIC-USD","1.8023","6/3/2021 8:00:26 AM","0.9979","0.4721","Middle","80017598.4","1.0028","0.0629","Middle","5369.2","0.9982","0.0168","Middle","58865.9","0.0046","0.0912","0.0001","1.0028","0.0629","Middle","5369.2","0.9835","0.0314","Middle","4262970.9","0.0193","0.0013","0.0001","0.0193","-0.0147","1.0036","0.5314","Middle","37282724.1","0.9859","0.5556","Middle","87008594.1","0.0177","0.4285","0.4659","-0.0193","0.0123"
"XLM-USD","0.421999","6/3/2021 8:00:48 AM","0.9910","0.7188","Middle","113419267","1.0032","0.1023","Middle","38119","0.9995","0.0299","Middle","45109","0.0037","0.8450","0.0003","0.9840","0.1700","Middle","4258554","1.0039","0.7039","Middle","4137988","-0.0199","1.0291","0.0375","-0.0199","0.0044","1.0026","0.4692","Middle","63926786","1.0008","0.8699","Middle","128012872","0.0018","0.4994","0.5636","0.0007","-0.0013"
"GRT-USD","0.861","6/3/2021 8:00:56 AM","1.0670","3.1598","Middle","25918275.99","1.0044","0.1550","Middle","55010.56","1.0017","0.0611","Middle","19261.9","0.0027","2.8559","0.0021","1.0044","0.1550","Middle","55010.56","0.9852","0.2","Middle","1912570.99","0.0192","0.0288","0.0021","0.0192","-0.0165","1.1249","3.2736","Middle","18456187.35","0.9936","0.2267","Middle","16054313.56","0.1313","1.1496","0.7121","-0.0192","0.0081"
"ALGO-USD","1.0442","6/3/2021 8:00:58 AM","1.1008","2.0516","Middle","47544759","1.0037","0.0775","Middle","19741","0.9998","0.0203","Middle","17139","0.0039","1.1518","0.0004","1.0037","0.0775","Middle","19741","0.9828","0.0627","Middle","1559064","0.0209","0.0127","0.0004","0.0209","-0.0170","1.0238","0.7932","Middle","18728179","1.1390","1.9547","Middle","36298281","-0.1152","0.5160","0.3939","-0.0209","-0.1392"
"LINK-USD","31.65586","6/3/2021 8:01:10 AM","1.0109","1.3695","Middle","2048228.86","0.9986","0.0304","Middle","316.48","0.9996","0.0227","Middle","973.2","-0.0010","0.3252","0.0002","0.9766","0.1140","Middle","174821.02","1.0079","1.2031","Middle","104062.79","-0.0313","1.6800","0.0854","-0.0313","0.0083","1.0315","1.2927","Middle","1204061.78","0.9978","0.4778","Middle","2106302.29","0.0337","0.5716","0.5879","0.0093","0.0018"
"CTSI-USD","0.7309","6/3/2021 8:01:20 AM","0.9870","1.1873","Middle","8486986.9","1","0","Bottom","805.1","1","0","Bottom","597.9","0","1.3465","0.0001","1.0057","0.0057","Top","2732.1","0.9761","0.1519","Middle","370609.1","0.0296","0.0074","0.0003","0.0296","-0.0239","1.0340","1.6453","Middle","4422560","1.0418","1.1484","Middle","13421776.2","-0.0078","0.3295","0.5211","-0.0239","-0.0418"
"NU-USD","0.3373","6/3/2021 8:01:27 AM","1.0776","0.7746","Middle","36150383.845303","0.9988","0","Bottom","1593.752102","1.0027","0.0289","Middle","12911.538858","-0.0039","0.1234","0.0000","1.0129","0.1375","Middle","1517003.077923","0.9875","0.1928","Middle","1702092.691904","0.0254","0.8913","0.0420","0.0254","-0.0152","1.0628","0.8576","Middle","24329175.430684","1.0515","0.5103","Middle","17654847.200666","0.0113","1.3780","0.6730","-0.0113","-0.0488"
"OMG-USD","6.6063","6/3/2021 8:28:46 AM","0.9896","0.5106","Middle","1130544.1","0.9996","0","Bottom","401.4","1.0023","0.0023","Top","56.4","-0.0027","7.1170","0.0004","1.0022","0.0708","Middle","14231","0.9676","0.0272","Middle","53783","0.0346","0.2646","0.0126","0.0346","-0.0347","1.0221","0.4899","Middle","751364.2","1.0201","0.5129","Middle","1107926.3","0.0020","0.6782","0.6646","-0.0320","-0.0178"
"CRV-USD","2.5267","6/3/2021 8:57:45 AM","1.0335","1.0828","Middle","11911693.76","1.0040","0.0476","Middle","17250.26","1.0042","0.0475","Middle","11366.27","-0.0002","1.5177","0.0014","1.0316","0.4675","Middle","213726.5","0.9765","0.0587","Middle","266308.06","0.0551","0.8026","0.0179","0.0551","-0.0277","1.0853","1.1218","Middle","7076354.57","1.1382","0.8385","Middle","16861765.05","-0.0529","0.4197","0.5941","-0.0275","-0.1340"
"CTSI-USD","0.7356","6/3/2021 8:57:55 AM","0.9934","1.6229","Middle","8713082.1","1.0022","0.0637","Middle","4932.6","1.0016","0.0016","Top","2228.7","0.0006","2.2132","0.0006","1.0041","0.3943","Middle","227357.1","0.9761","0.1519","Middle","370609.1","0.0280","0.6135","0.0261","0.0280","-0.0255","1.0323","1.5163","Middle","4647185","1.0418","1.1484","Middle","13421776.2","-0.0095","0.3462","0.5334","-0.0261","-0.0402"
"RLC-USD","5.329","6/3/2021 8:58:05 AM","0.9783","0.4164","Middle","1977709.26","1.0004","0.0073","Middle","27.76","1.0006","0.0256","Middle","1065.41","-0.0002","0.0261","0.0000","1.0055","0.1927","Middle","25420.24","0.9791","0.1097","Middle","107468.98","0.0264","0.2365","0.0129","0.0264","-0.0215","1.0145","0.4145","Middle","1107239.45","0.9869","0.6905","Middle","3086320.5","0.0276","0.3588","0.5599","-0.0213","0.0137"
"KNC-USD","2.5386","6/3/2021 8:59:02 AM","1.0104","0.2396","Middle","18453968.3","1.0015","0.0042","Top","4989.7","1","0","Bottom","1162.2","0.0015","4.2933","0.0003","0.9804","0.0830","Middle","272788.4","1.0194","0.1188","Middle","363565.5","-0.0390","0.7503","0.0148","-0.0390","0.0194","0.9463","0.0830","Middle","5944168.3","1.1372","1.3841","Middle","25152068","-0.1909","0.2363","0.3221","0.0179","-0.1372"
"ZRX-USD","1.17027","6/3/2021 9:26:00 AM","1.0044","1.2407","Middle","9960845.28744","0.9973","0","Bottom","3693.61773","1.0013","0.0289","Middle","27327.92712","-0.0040","0.1352","0.0004","0.9983","0.0109","Middle","227567.26498","1.0106","0.2378","Middle","213028.47635","-0.0123","1.0682","0.0228","-0.0123","0.0093","1.0176","1.1716","Middle","5358329.44119","1.1182","1.5526","Middle","24731721.99852","-0.1006","0.2167","0.5379","0.0133","-0.1169"
"FORTH-USD","22.202","6/3/2021 9:26:07 AM","0.9865","0.8944","Middle","147650.829","0.9994","0.0013","Middle","177.321","1.0022","0.0022","Top","2.533","-0.0028","70.0043","0.0012","1.0026","0.1164","Middle","1403.697","1.0090","0.2640","Middle","3026.074","-0.0064","0.4639","0.0095","-0.0064","0.0068","1.0114","0.6573","Middle","91920.822","0.9979","0.3880","Middle","128210.64","0.0135","0.7170","0.6226","0.0096","0.0043"
"CTSI-USD","0.7298","6/3/2021 9:26:22 AM","0.9958","1.1054","Middle","7470378.3","0.9989","0","Bottom","176.2","0.9999","0","Bottom","423.4","-0.0010","0.4162","0.0000","0.9899","0.0493","Middle","106146.7","1.0078","0.5662","Middle","250814.4","-0.0179","0.4232","0.0142","-0.0179","0.0079","1.0242","1.0362","Middle","4776789","1.0418","1.1484","Middle","13421776.2","-0.0176","0.3559","0.6394","0.0089","-0.0419"
"TRB-USD","70.844","6/3/2021 9:26:24 AM","1.0742","1.7456","Middle","131308.356","1","0","Bottom","0.955","1.0006","0.0006","Top","2.58","-0.0006","0.3702","0.0000","0.9968","0.0086","Middle","864.871","1.0065","0.2569","Middle","2691.049","-0.0097","0.3214","0.0066","-0.0097","0.0059","1.0970","1.6319","Middle","80835.811","1.0830","0.5542","Middle","102439.405","0.0140","0.7891","0.6156","0.0065","-0.0824"
"SNX-USD","13.1071","6/3/2021 9:26:40 AM","0.9873","0.5166","Middle","463119.442","1","0","Bottom","696.774","1.0016","0.0246","Middle","1382.293","-0.0016","0.5041","0.0015","0.9984","0.0271","Middle","17202.276","0.9978","0.0702","Middle","13867.541","0.0006","1.2405","0.0371","0.0006","-0.0038","1.0235","0.5166","Middle","358301.587","1.0085","0.5308","Middle","393319.216","0.0150","0.9110","0.7737","-0.0022","-0.0069"
"YFI-USD","45620.18","6/3/2021 9:26:46 AM","0.9820","0.7012","Middle","387.487146","1","0","Bottom","0.000119","0.9992","0","Bottom","0.031693","0.0008","0.0038","0.0000","1.0012","0.0813","Middle","5.192164","1.0070","0.2445","Middle","19.77639","-0.0058","0.2625","0.0134","-0.0058","0.0078","1.0076","0.5940","Middle","253.642649","1.0013","0.7075","Middle","377.877552","0.0063","0.6712","0.6546","0.0070","-0.0021"
"CRV-USD","2.4798","6/3/2021 9:26:57 AM","1.0042","0.7213","Middle","11546367.98","0.9981","0.0142","Middle","9469.5","1.0004","0.0014","Top","1072.73","-0.0023","8.8275","0.0008","0.9619","0.0216","Middle","212022.58","1.0507","0.8739","Middle","352293.23","-0.0888","0.6018","0.0184","-0.0888","0.0503","1.0631","0.7112","Middle","7424873.88","1.1382","0.8385","Middle","16861765.05","-0.0751","0.4403","0.6430","0.0526","-0.1378"
"KNC-USD","2.4997","6/3/2021 9:27:01 AM","0.9181","0.0058","Middle","17706773.8","0.9963","0","Bottom","4071","0.9970","0","Bottom","21216.4","-0.0007","0.1919","0.0002","0.9820","0","Bottom","291556.7","0.9781","0.0707","Middle","276306.2","0.0039","1.0552","0.0165","0.0039","-0.0189","0.9323","0.0108","Middle","6212768.4","1.1372","1.3841","Middle","25152068","-0.2049","0.2470","0.3509","-0.0182","-0.1402"
"LINK-USD","31.94044","6/3/2021 9:27:05 AM","1.0011","2.1109","Middle","2107047.34","0.9994","0.0065","Middle","1931.59","0.9974","0.0191","Middle","2757.17","0.0020","0.7006","0.0009","1.0027","0.1262","Middle","92096.12","1.0105","0.0194","Top","133877.44","-0.0078","0.6879","0.0437","-0.0078","0.0131","1.0450","2.4420","Middle","1421752.4","0.9978","0.4778","Middle","2106302.29","0.0472","0.6750","0.6748","0.0111","-0.0004"
"BAL-USD","30.88785","6/3/2021 9:27:07 AM","0.9839","0.6231","Middle","84561.795","1","0","Bottom","0.148","1.0000","0","Bottom","66.05","0.0000","0.0022","0.0000","0.9979","0.0388","Middle","952.458","1.0033","0.2505","Middle","5023.748","-0.0054","0.1896","0.0113","-0.0054","0.0033","1.0110","0.5511","Middle","47940.072","1.0449","1.1469","Middle","92870.445","-0.0339","0.5162","0.5669","0.0033","-0.0449"
"RLC-USD","5.293","6/3/2021 9:27:14 AM","0.9875","0.2555","Middle","1800871.78","0.9998","0","Bottom","935.47","0.9977","0","Bottom","24.97","0.0021","37.4638","0.0005","0.9856","0.0120","Middle","9459.37","1.0074","0.2377","Middle","26197.07","-0.0218","0.3611","0.0053","-0.0218","0.0097","1.0036","0.1717","Middle","1117475.65","0.9869","0.6905","Middle","3086320.5","0.0167","0.3621","0.6205","0.0076","0.0108"
"REN-USD","0.6051","6/3/2021 9:27:20 AM","0.9982","0.7226","Middle","18465149.727104","1","0","Bottom","53.20886","0.9988","0","Bottom","1451.679223","0.0012","0.0367","0.0000","0.9946","0.0166","Middle","213226.446727","1.0041","0.0833","Middle","242697.557446","-0.0095","0.8786","0.0115","-0.0095","0.0053","1.0139","0.7266","Middle","10116185.359807","0.9519","0.2933","Middle","22452557.192575","0.0620","0.4506","0.5479","0.0041","0.0469"
